# Settlement label points — where the map draws a settlement's dot (§6D TEL-5).
#
# Generated by build_settlement_points.py: OpenStreetMap place nodes (ODbL) assigned
# to the election office's settlement boundaries by point-in-polygon. The basemap
# prints each settlement's name at this exact point, so the dot and the label agree.
# `id` is the office's own "<maz>/<taz>"; `name` is its spelling, and the loader
# falls back to it when an election renumbers the ids. Do not hand-edit: re-run the
# script.
id,name,lat,lon,osm_node,place
12/017,Császár,47.50146,18.13934,535106838,village
12/018,Csém,47.68218,18.08887,282420320,village
12/019,Csép,47.57788,18.063,724388094,village
12/020,Csolnok,47.69463,18.71759,370161676,village
12/021,Dad,47.51823,18.22543,535106841,village
12/022,Dág,47.66221,18.72011,277273219,village
12/023,Dorog,47.72238,18.73144,206283567,town
12/024,Dömös,47.76362,18.91109,122430466,village
12/025,Dunaalmás,47.73344,18.33512,283216589,village
12/026,Dunaszentmiklós,47.70439,18.38129,206319006,village
12/027,Epöl,47.64603,18.63823,206344141,village
12/028,Esztergom,47.78569,18.74034,206292236,town
12/029,Ete,47.53223,18.07248,724840690,village
12/030,Gyermely,47.59107,18.6439,206344192,village
12/031,Héreg,47.64643,18.51166,206344007,village
12/032,Kecskéd,47.52402,18.3076,724840695,village
12/033,Kerékteleki,47.51474,17.93874,724388088,village
12/034,Kesztölc,47.71314,18.79709,369808802,village
12/035,Kisbér,47.49926,18.03002,286130314,town
12/036,Kisigmánd,47.65365,18.09975,1375326898,village
12/037,Kocs,47.6055,18.2132,724840694,village
12/038,Komárom,47.74173,18.12183,29637688,town
12/039,Kömlőd,47.54709,18.26063,724840692,village
12/040,Környe,47.54758,18.33185,724840696,village
12/041,Lábatlan,47.74509,18.50157,206293092,town
12/042,Leányvár,47.68169,18.77103,516153279,village
12/043,Máriahalom,47.62777,18.70902,1700188897,village
12/044,Mocsa,47.66925,18.18148,282420440,village
12/045,Mogyorósbánya,47.72749,18.60241,732090522,village
12/046,Nagyigmánd,47.63502,18.07619,724840691,village
12/047,Nagysáp,47.68374,18.60367,732090448,village
12/048,Naszály,47.69799,18.26346,732090341,village
12/049,Neszmély,47.73603,18.35931,206318984,village
12/050,Nyergesújfalu,47.76071,18.55437,206293013,town
12/051,Oroszlány,47.48714,18.31521,286130475,town
12/052,Piliscsév,47.67344,18.81846,520334428,village
12/053,Pilismarót,47.78486,18.87473,122431494,village
12/054,Réde,47.43123,17.91651,724387935,village
12/055,Sárisáp,47.67436,18.68135,1700188914,village
12/056,Súr,47.37042,18.02942,724836520,village
12/057,Süttő,47.75738,18.44347,206318543,village
12/058,Szákszend,47.55024,18.16941,724840693,village
12/059,Szárliget,47.51845,18.49356,324335445,village
12/060,Szomor,47.59192,18.66418,206344205,village
12/061,Szomód,47.68249,18.34235,206320101,village
12/062,Tardos,47.66339,18.44493,206343321,village
12/063,Tarján,47.60881,18.50632,206343991,village
12/064,Tata,47.65162,18.32821,206293368,town
12/065,Tatabánya,47.58384,18.39799,282420922,city
12/066,Tárkány,47.59009,18.00178,724388090,village
12/067,Tát,47.7398,18.65437,206284670,town
12/068,Tokod,47.72279,18.6593,206284360,village
12/069,Tokodaltáró,47.7322,18.69267,206284195,village
12/070,Úny,47.64304,18.739,1700190717,village
12/071,Várgesztes,47.47235,18.39711,310091543,village
12/072,Vérteskethely,47.48694,18.08176,535106834,village
12/073,Vértessomló,47.51117,18.36514,324479179,village
12/074,Vértesszőlős,47.62061,18.38135,153357458,village
12/075,Vértestolna,47.62433,18.45833,206343467,village
12/076,Ászár,47.50927,18.00454,724388089,village
13/001,Alsópetény,47.87476,19.24489,323158985,village
13/002,Alsótold,47.95407,19.59694,553416695,village
13/003,Balassagyarmat,48.07688,19.2926,243687006,town
13/004,Bánk,47.92589,19.17359,198198412,village
13/005,Bárna,48.10059,19.93384,738341687,village
13/006,Bátonyterenye,47.99555,19.82721,286129272,town
13/007,Becske,47.91005,19.37634,240522567,village
13/008,Bercel,47.86985,19.40352,240521860,village
13/009,Berkenye,47.88789,19.07261,243685051,village
13/010,Bér,47.86529,19.50186,736878459,village
13/011,Bokor,47.93364,19.54042,748782497,village
13/012,Borsosberény,47.97636,19.11749,198179962,village
13/013,Buják,47.88482,19.5451,736878469,village
13/014,Cered,48.14453,19.96707,738341698,village
13/015,Cserháthaláp,47.98219,19.37553,553463584,village
13/016,Cserhátsurány,47.9775,19.42644,553463737,village
13/017,Cserhátszentiván,47.93987,19.58027,738339540,village
13/018,Csesztve,48.01437,19.27758,738245567,village
13/019,Csécse,47.86547,19.62526,736878556,village
13/020,Csitár,48.05434,19.42925,553464525,village
13/021,Debercsény,47.96488,19.31623,566661565,village
13/022,Dejtár,48.03778,19.1712,146832070,village
13/023,Diósjenő,47.93952,19.0437,268829652,village
13/024,Dorogháza,47.98714,19.90035,738340228,village
13/025,Drégelypalánk,48.0521,19.0441,146834151,village
13/026,Ecseg,47.89833,19.60263,553416600,village
13/027,Egyházasdengeleg,47.79761,19.55899,254969159,village
13/028,Egyházasgerge,48.17884,19.64692,738340067,village
13/029,Endrefalva,48.12783,19.57617,738339954,village
13/030,Erdőkürt,47.77338,19.45854,736878212,village
13/031,Erdőtarcsa,47.76176,19.54275,736878220,village
13/032,Etes,48.10989,19.71737,738340802,village
13/033,Érsekvadkert,47.99607,19.19893,146851507,village
13/034,Felsőpetény,47.88909,19.19801,570594006,village
13/035,Felsőtold,47.96822,19.60932,553416914,village
13/036,Galgaguta,47.84599,19.38912,240521765,village
13/037,Garáb,47.97772,19.63845,553416918,village
13/038,Herencsény,47.97461,19.47258,738339521,village
13/039,Héhalom,47.77951,19.58579,254969174,village
13/040,Hollókő,47.99747,19.59157,553416941,village
13/041,Hont,48.05008,18.99127,471356225,village
13/042,Horpács,47.99673,19.13124,198179175,village
13/043,Hugyag,48.08725,19.43374,243687924,village
13/044,Iliny,48.03239,19.42734,738339676,village
13/045,Ipolytarnóc,48.23756,19.627,244010593,village
13/046,Ipolyvece,48.06196,19.10255,146833007,village
13/047,Jobbágyi,47.83035,19.67678,492040675,village
13/048,Karancsalja,48.13366,19.75188,738340976,village
13/049,Karancsberény,48.18373,19.74523,738341744,village
13/050,Karancskeszi,48.16351,19.69894,738340921,village
13/051,Karancslapujtő,48.15269,19.73608,738341026,village
13/052,Karancsság,48.11512,19.65906,738340037,village
13/053,Kazár,48.05034,19.8545,738340718,village
13/054,Kálló,47.74897,19.49199,736878207,village
13/055,Keszeg,47.83644,19.23781,240515093,village
13/056,Kétbodony,47.93544,19.28494,566661401,village
13/057,Kisbágyon,47.82344,19.58498,736878466,village
13/058,Kisbárkány,48.01632,19.68539,738340358,village
13/059,Kisecset,47.93706,19.30863,736024012,village
13/060,Kishartyán,48.08408,19.70415,243688272,village
13/061,Kozárd,47.91402,19.61821,553416775,village
13/062,Kutasó,47.94762,19.54144,738339550,village
13/063,Legénd,47.87799,19.31104,323159525,village
13/064,Litke,48.21203,19.59883,575213022,village
13/065,Lucfalva,48.03079,19.69058,738340368,village
13/066,Ludányhalászi,48.13468,19.52429,575211519,village
13/067,Magyargéc,48.08371,19.60099,738340004,village
13/068,Magyarnándor,47.96757,19.34877,553463557,village
13/069,Márkháza,48.0135,19.71659,738340418,village
13/070,Mátramindszent,47.98028,19.93242,738340245,village
13/071,Mátranovák,48.03879,19.98142,738341544,village
13/072,Mátraszele,48.0554,19.89392,738341365,village
13/073,Mátraszőlős,47.94498,19.70121,738340183,village
13/074,Mátraterenye,48.03098,19.94831,738341236,village
13/075,Mátraverebély,47.97303,19.77805,738340224,village
13/076,Mihálygerge,48.1952,19.6341,738340098,village
13/077,Mohora,47.99354,19.33818,553463953,village
13/078,Nagybárkány,47.99779,19.70167,738340255,village
13/079,Nagykeresztúr,48.03887,19.72305,738340455,village
13/080,Nagylóc,48.03543,19.5726,553417115,village
13/081,Nagyoroszi,48.00388,19.0913,146853273,village
13/082,Nemti,48.00579,19.89897,738341170,village
13/083,Nézsa,47.84488,19.29762,323158495,village
13/084,Nógrád,47.90943,19.04789,243685159,village
13/085,Nógrádkövesd,47.87441,19.37374,240522115,village
13/086,Nógrádmarcal,48.02725,19.38477,243687770,village
13/087,Nógrádmegyer,48.06923,19.62552,738339807,village
13/088,Nógrádsáp,47.83933,19.3554,240521439,village
13/089,Nógrádsipek,48.00863,19.50095,575209712,village
13/090,Nógrádszakál,48.18043,19.5266,575212206,village
13/091,Nőtincs,47.88216,19.14048,736023947,village
13/092,Őrhalom,48.07776,19.41026,243687843,village
13/093,Ősagárd,47.85787,19.19536,736023948,village
13/094,Palotás,47.79542,19.59553,736878226,village
13/095,Patak,48.01923,19.14487,146830645,village
13/096,Patvarc,48.06544,19.34838,243687829,village
13/097,Pásztó,47.92106,19.69977,286129575,town
13/098,Piliny,48.13704,19.59933,738339993,village
13/099,Pusztaberki,47.97662,19.16364,738245324,village
13/100,Rétság,47.93032,19.13759,146855791,town
13/101,Rimóc,48.03741,19.53043,575209667,village
13/102,Romhány,47.92151,19.25904,323159495,village
13/103,Salgótarján,48.09607,19.80056,243688523,city
13/104,Ságújfalu,48.10327,19.67982,738340039,village
13/105,Sámsonháza,47.98652,19.72412,738340189,village
13/106,Sóshartyán,48.07056,19.67821,738339870,village
13/107,Szalmatercs,48.12202,19.6376,738340059,village
13/108,Szanda,47.92785,19.44041,553463812,village
13/109,Szarvasgede,47.82082,19.64341,736878478,village
13/110,Szátok,47.95669,19.23371,323161081,village
13/111,Szendehely,47.85539,19.10497,198224276,village
13/112,Szente,47.96782,19.28655,566661414,village
13/113,Szécsénke,47.90573,19.33245,736024004,village
13/114,Szécsény,48.08025,19.52068,243688206,town
13/115,Szécsényfelfalu,48.14468,19.5688,738340002,village
13/116,Szilaspogony,48.11834,20.02236,738424059,village
13/117,Szirák,47.82855,19.5301,736878462,village
13/118,Szuha,47.97818,19.91767,738340231,village
13/119,Szurdokpüspöki,47.85248,19.69558,492040674,village
13/120,Szügy,48.03548,19.32394,243687540,village
13/121,Tar,47.95054,19.74418,738340206,village
13/122,Tereske,47.94881,19.19339,738245312,village
13/123,Terény,47.94551,19.44149,553463914,village
13/124,Tolmács,47.92944,19.10908,748780325,village
13/125,Vanyarc,47.82466,19.45139,736878457,village
13/126,Varsány,48.04114,19.49078,575209062,village
13/127,Vizslás,48.0497,19.82039,738340651,village
13/128,Zabar,48.13494,20.04373,738424332,village
13/129,Rákóczibánya,48.03022,19.87328,748783007,village
13/130,Ipolyszög,48.05461,19.23185,243687271,village
13/131,Somoskőújfalu,48.16178,19.82417,243689033,village
14/001,Abony,47.18874,20.00478,1037122686,town
14/002,Acsa,47.79253,19.3863,240521201,village
14/003,Albertirsa,47.24573,19.61278,286201536,town
14/004,Alsónémedi,47.31467,19.1657,472221394,village
14/005,Apaj,47.11399,19.08827,411746492,village
14/006,Aszód,47.65327,19.47474,206361816,town
14/007,Áporka,47.23263,19.01209,475337032,village
14/008,Bag,47.63373,19.47921,323154585,village
14/009,Bernecebaráti,48.03817,18.91399,260277741,village
14/010,Bénye,47.35534,19.53989,718510638,village
14/011,Biatorbágy,47.47394,18.82329,179713955,town
14/012,Budajenő,47.55547,18.80388,134495162,village
14/013,Budakalász,47.61928,19.04686,73993237,town
14/014,Budakeszi,47.50994,18.92938,148195197,town
14/015,Budaörs,47.46113,18.96118,141699600,town
14/016,Bugyi,47.22275,19.15093,411738806,village
14/017,Cegléd,47.17164,19.79775,84782806,town
14/018,Ceglédbercel,47.21503,19.67857,760267291,village
14/019,Csemő,47.11838,19.69767,718510642,village
14/020,Csévharaszt,47.29733,19.42919,718510636,village
14/021,Csobánka,47.64369,18.96721,372865480,village
14/022,Csomád,47.65476,19.23686,206360324,village
14/023,Csömör,47.54892,19.22421,140332206,village
14/024,Csővár,47.81377,19.32385,240521689,village
14/025,Dabas,47.18861,19.32031,204008081,town
14/026,Dánszentmiklós,47.20773,19.55611,311447932,village
14/027,Dány,47.52221,19.55083,724901574,village
14/028,Délegyháza,47.24782,19.06691,274960665,village
14/029,Diósd,47.40626,18.94486,155311912,town
14/030,Domony,47.65351,19.43844,206361787,village
14/031,Dömsöd,47.09477,19.00705,77909368,village
14/032,Dunabogdány,47.79379,19.0352,243682273,village
14/033,Dunaharaszti,47.35415,19.09122,274961269,town
14/034,Dunakeszi,47.63167,19.12941,180731026,town
14/035,Dunavarsány,47.27896,19.0661,274960664,town
14/036,Ecser,47.4445,19.31846,724863128,village
14/037,Erdőkertes,47.67024,19.30836,206359962,village
14/038,Érd,47.37725,18.92138,156531665,town
14/039,Farmos,47.36164,19.84896,311454673,village
14/040,Felsőpakony,47.34327,19.23622,472221384,village
14/041,Fót,47.61259,19.19801,180730584,town
14/042,Galgagyörk,47.74069,19.37526,240520466,village
14/043,Galgahévíz,47.62226,19.55584,724901585,village
14/044,Galgamácsa,47.69375,19.38481,2375099310,village
14/045,Gomba,47.37037,19.53115,724901563,village
14/046,Göd,47.68343,19.13416,206360857,town
14/047,Gödöllő,47.60153,19.3477,140335407,town
14/048,Gyál,47.38455,19.21731,274961837,town
14/049,Gyömrő,47.42234,19.3945,286202645,town
14/050,Halásztelek,47.3631,18.98114,274960000,town
14/051,Herceghalom,47.49624,18.74489,206345858,village
14/052,Hernád,47.16508,19.40708,286937857,village
14/053,Hévízgyörk,47.6303,19.51905,724901582,village
14/054,Iklad,47.65939,19.44339,206361599,village
14/055,Inárcs,47.26094,19.32914,619723828,village
14/056,Ipolydamásd,47.84162,18.82933,335618042,village
14/057,Ipolytölgyes,47.9229,18.7744,260277762,village
14/058,Isaszeg,47.53033,19.4017,257448661,town
14/059,Jászkarajenő,47.05378,20.06833,703584276,village
14/060,Kakucs,47.24162,19.36674,619723830,village
14/061,Kartal,47.66792,19.5311,254968160,village
14/062,Káva,47.35568,19.58793,311451853,village
14/063,Kemence,48.01713,18.89155,261661934,village
14/064,Kerepes,47.56161,19.28691,201505357,town
14/065,Kiskunlacháza,47.19034,19.00569,77907835,town
14/066,Kismaros,47.82664,19.01291,122408345,village
14/067,Kisnémedi,47.73774,19.29013,206361192,village
14/068,Kisoroszi,47.80776,19.00717,228651748,village
14/069,Kistarcsa,47.54473,19.26364,286933452,town
14/070,Kocsér,47.00201,19.92255,6340405239,village
14/071,Kosd,47.80682,19.17584,240516707,village
14/072,Kóka,47.48916,19.58061,724901571,village
14/073,Kóspallag,47.87409,18.93604,335618637,village
14/074,Kőröstetétlen,47.09869,20.0219,1033020647,village
14/075,Leányfalu,47.71889,19.08884,473905725,village
14/076,Letkés,47.88531,18.77691,260277767,village
14/077,Lórév,47.11574,18.8966,130577677,village
14/078,Maglód,47.44496,19.35931,286202716,town
14/079,Majosháza,47.26448,18.99585,475337031,village
14/080,Makád,47.08844,18.92633,274960777,village
14/081,Márianosztra,47.8648,18.87197,335618940,village
14/082,Mende,47.42887,19.45154,724901561,village
14/083,Mikebuda,47.15689,19.61521,289638278,village
14/084,Mogyoród,47.59866,19.23842,472368968,village
14/085,Monor,47.35274,19.44684,286200470,town
14/086,Nagybörzsöny,47.936,18.82439,314389096,village
14/087,Nagykáta,47.41382,19.75037,286935167,town
14/088,Nagykovácsi,47.57624,18.88206,157102172,village
14/089,Nagykőrös,47.03743,19.78631,31377320,town
14/090,Nagymaros,47.78911,18.95873,243682091,town
14/091,Nagytarcsa,47.52678,19.28352,317186008,village
14/092,Nyáregyháza,47.26275,19.50264,718510631,village
14/093,Nyársapát,47.10117,19.80168,835624111,village
14/094,Ócsa,47.30119,19.23136,286199233,town
14/095,Örkény,47.12976,19.4309,286937639,town
14/096,Őrbottyán,47.68276,19.26385,206360043,town
14/097,Pánd,47.35073,19.63275,311452054,village
14/098,Páty,47.51545,18.82717,179713047,village
14/099,Penc,47.80243,19.25137,240513031,village
14/100,Perbál,47.59125,18.7598,206344906,village
14/101,Perőcsény,47.99553,18.86091,335619070,village
14/102,Pécel,47.49112,19.34468,286203307,town
14/103,Péteri,47.38807,19.41078,1535667627,village
14/104,Pilis,47.28607,19.54674,286201239,town
14/105,Pilisborosjenő,47.60728,18.99203,257084778,village
14/106,Piliscsaba,47.63294,18.82612,206282578,town
14/107,Pilisjászfalu,47.65505,18.79413,473726330,village
14/108,Pilisszántó,47.66929,18.8863,260411877,village
14/109,Pilisszentiván,47.60955,18.89694,722724650,village
14/110,Pilisszentkereszt,47.69315,18.90243,73993250,village
14/111,Pilisszentlászló,47.72315,18.98922,73993255,village
14/112,Pilisvörösvár,47.62108,18.91158,123770266,town
14/113,Pomáz,47.64682,19.02363,59976001,town
14/114,Pócsmegyer,47.71584,19.09562,473905723,village
14/115,Pusztavacs,47.17386,19.49813,311448013,village
14/116,Pusztazámor,47.4025,18.78553,179735154,village
14/117,Püspökhatvan,47.77594,19.36607,240520893,village
14/118,Püspökszilágy,47.74025,19.31548,206361233,village
14/119,Ráckeve,47.16098,18.94363,130074165,town
14/120,Rád,47.79208,19.21943,240512600,village
14/121,Solymár,47.59133,18.92849,368447565,village
14/122,Sóskút,47.40472,18.83056,179715154,village
14/123,Sülysáp,47.45426,19.52148,492138672,town
14/124,Szada,47.63633,19.3117,206361642,village
14/125,Százhalombatta,47.3172,18.91209,196174247,town
14/126,Szentendre,47.66776,19.07605,73993229,town
14/127,Szentlőrinckáta,47.52203,19.75584,724901613,village
14/128,Szentmártonkáta,47.44409,19.69165,267608553,village
14/129,Szigetbecse,47.13056,18.94917,274960757,village
14/130,Szigetcsép,47.26715,18.96727,274956384,village
14/131,Szigethalom,47.32451,19.00019,274960662,town
14/132,Szigetmonostor,47.68967,19.10095,473905478,village
14/133,Szigetszentmárton,47.22861,18.95761,303079703,village
14/134,Szigetszentmiklós,47.34871,19.04524,274961265,town
14/135,Szigetújfalu,47.23321,18.92354,274956387,village
14/136,Szob,47.81829,18.87113,243682087,town
14/137,Szokolya,47.868,19.00611,243684196,village
14/138,Sződ,47.71917,19.18195,206360917,village
14/139,Sződliget,47.72997,19.14732,206360960,village
14/140,Tahitótfalu,47.75434,19.08446,473905712,village
14/141,Taksony,47.32998,19.06239,274961396,village
14/142,Tatárszentgyörgy,47.08234,19.3695,311449303,village
14/143,Táborfalva,47.10435,19.48289,410917170,village
14/144,Tápióbicske,47.36222,19.68675,311452334,village
14/145,Tápiógyörgye,47.33716,19.94869,414953971,village
14/146,Tápióság,47.39924,19.63033,724901568,village
14/147,Tápiószecső,47.45063,19.60772,492138677,village
14/148,Tápiószele,47.33206,19.87558,414953978,town
14/149,Tápiószentmárton,47.34046,19.74469,718510643,village
14/150,Tápiószőlős,47.29255,19.84112,414966958,village
14/151,Tárnok,47.36686,18.86601,176436051,village
14/152,Telki,47.55119,18.82066,134498430,village
14/153,Tésa,48.03304,18.84168,260277743,village
14/154,Tinnye,47.62089,18.77789,206344756,village
14/155,Tóalmás,47.50956,19.66372,305051680,village
14/156,Tök,47.56467,18.73106,206345080,village
14/157,Tököl,47.32268,18.96324,139327118,town
14/158,Törökbálint,47.43496,18.91303,252013624,town
14/159,Törtel,47.12085,19.93505,703128458,village
14/160,Tura,47.60935,19.59494,286936520,town
14/161,Újhartyán,47.22002,19.3841,204009228,town
14/162,Újlengyel,47.23229,19.44433,205084744,village
14/163,Újszilvás,47.26971,19.9142,414969642,village
14/164,Úri,47.41531,19.52449,724901566,village
14/165,Üllő,47.38506,19.34533,286200348,town
14/166,Üröm,47.5987,19.01343,257085343,village
14/167,Valkó,47.56417,19.51002,257448831,village
14/168,Vasad,47.32396,19.40265,718510633,village
14/169,Vác,47.77829,19.12783,177532814,town
14/170,Vácduka,47.7446,19.21459,206361122,village
14/171,Vácegres,47.67513,19.36566,206361624,village
14/172,Váchartyán,47.72701,19.25373,206361183,village
14/173,Váckisújfalu,47.70462,19.3491,206361516,village
14/174,Vácrátót,47.70944,19.2363,206360824,village
14/175,Vácszentlászló,47.57352,19.53665,724901579,village
14/176,Vámosmikola,47.97747,18.78411,260277756,village
14/177,Vecsés,47.4069,19.26431,286200051,town
14/178,Veresegyház,47.65523,19.28688,206359948,town
14/179,Verőce,47.82305,19.03397,122406968,village
14/180,Verseg,47.72244,19.54871,254966946,village
14/181,Visegrád,47.78458,18.97034,243682125,town
14/182,Zebegény,47.80004,18.91015,243682090,village
14/183,Zsámbék,47.54831,18.71743,206345175,town
14/184,Zsámbok,47.54312,19.60661,724901576,village
14/185,Csörög,47.73441,19.1904,206361086,village
14/186,Remeteszőlős,47.55989,18.92168,368446354,village
14/187,Monorierdő,47.31026,19.50263,1673915113,village
15/001,Alsóbogát,46.51076,17.74849,353762359,village
15/002,Andocs,46.64883,17.92434,249292676,village
15/003,Ádánd,46.85701,18.15414,353762330,village
15/004,Babócsa,46.03711,17.34626,255166294,village
15/005,Bakháza,46.10824,17.35937,271311447,village
15/006,Balatonberény,46.71084,17.31932,244527555,village
15/007,Balatonboglár,46.77854,17.65533,244526775,town
15/008,Balatonendréd,46.83624,17.97659,244526181,village
15/009,Balatonfenyves,46.71767,17.49453,244527458,village
15/010,Balatonföldvár,46.84912,17.87924,244526361,town
15/011,Balatonkeresztúr,46.69766,17.37039,244527884,village
15/012,Balatonlelle,46.78676,17.69652,244526749,town
15/013,Balatonmáriafürdő,46.705,17.37182,244527527,village
15/014,Balatonőszöd,46.80695,17.80022,244526742,village
15/015,Balatonszabadi,46.89133,18.13357,353762332,village
15/016,Balatonszárszó,46.82629,17.83419,2935647869,village
15/017,Balatonszemes,46.80604,17.77899,244526446,village
15/018,Balatonszentgyörgy,46.6922,17.29999,244527567,village
15/019,Balatonújlak,46.67598,17.38305,244527648,village
15/020,Barcs,45.96051,17.46341,32188020,town
15/021,Baté,46.35899,17.96278,274668035,village
15/022,Bábonymegyer,46.75167,18.11956,353762325,village
15/023,Bálványos,46.78166,17.95207,353762316,village
15/024,Bárdudvarnok,46.3268,17.68509,255647985,village
15/025,Bedegkér,46.65222,18.06115,353762336,village
15/026,Beleg,46.3168,17.41157,325103906,village
15/027,Berzence,46.20598,17.14848,271318039,village
15/028,Bélavár,46.12169,17.21493,271317440,village
15/029,Bodrog,46.48685,17.6532,277576104,village
15/030,Bolhás,46.26333,17.27188,353762392,village
15/031,Bolhó,46.03842,17.29785,271316698,village
15/032,Bonnya,46.59455,17.90118,353762346,village
15/033,Böhönye,46.40778,17.39072,274672119,village
15/034,Bőszénfa,46.22986,17.85036,331850309,village
15/035,Buzsák,46.64871,17.57747,286114423,village
15/036,Büssü,46.4553,17.96133,353762430,village
15/037,Csákány,46.54064,17.27149,353762297,village
15/038,Cserénfa,46.31083,17.88305,514124805,village
15/039,Csokonyavisonta,46.08174,17.44448,255165343,village
15/040,Csoma,46.37269,18.05093,274667124,village
15/041,Csombárd,46.45209,17.67208,277576140,village
15/042,Csököly,46.29918,17.5544,669969869,village
15/043,Csömend,46.57026,17.49079,277574432,village
15/044,Csurgó,46.26425,17.09509,271319040,town
15/045,Csurgónagymarton,46.29429,17.08307,353762396,village
15/046,Darány,45.98142,17.589,255169120,village
15/047,Drávagárdony,45.94404,17.60468,255555402,village
15/048,Drávatamási,45.93985,17.57142,760314094,village
15/049,Ecseny,46.55109,17.85236,353762353,village
15/050,Edde,46.52489,17.71601,353762361,village
15/051,Felsőmocsolád,46.57631,17.82499,353762352,village
15/052,Fiad,46.63401,17.83812,353762349,village
15/053,Fonó,46.39999,17.9537,353762437,village
15/054,Fonyód,46.74675,17.54946,244527319,town
15/055,Főnyed,46.63107,17.25829,353762288,village
15/056,Gadács,46.53763,18.00612,353762343,village
15/057,Gadány,46.51705,17.39179,353762300,village
15/058,Gamás,46.62024,17.76257,353762356,village
15/059,Gálosfa,46.2562,17.88553,361504216,village
15/060,Gige,46.30072,17.60855,353051171,village
15/061,Gölle,46.43881,18.01221,353762434,village
15/062,Görgeteg,46.14658,17.43641,255165587,village
15/063,Gyékényes,46.23349,17.01037,353762411,village
15/064,Gyugy,46.69231,17.6821,353762314,village
15/065,Hajmás,46.27432,17.90545,361505446,village
15/066,Hács,46.64598,17.68743,353762369,village
15/067,Háromfa,46.10463,17.32954,259011985,village
15/068,Hedrehely,46.19615,17.65216,353762381,village
15/069,Hencse,46.20034,17.62343,28838070,village
15/070,Heresznye,46.05554,17.27604,271316829,village
15/071,Hetes,46.42188,17.69508,21516973,village
15/072,Hollád,46.63982,17.30841,353762291,village
15/073,Homokszentgyörgy,46.116,17.56897,353762388,village
15/074,Hosszúvíz,46.51708,17.4434,353762305,village
15/075,Igal,46.53455,17.93867,249290743,town
15/076,Iharos,46.33864,17.09247,353762398,village
15/077,Iharosberény,46.3635,17.11141,331558476,village
15/078,Inke,46.39473,17.19948,331558425,village
15/079,Istvándi,46.01999,17.62204,255645943,village
15/080,Jákó,46.33633,17.55263,29530942,village
15/081,Juta,46.40608,17.73422,277576794,village
15/082,Kadarkút,46.22856,17.61787,255647868,town
15/083,Kapoly,46.73092,17.97073,353762321,village
15/084,Kaposfő,46.36183,17.66984,274669382,village
15/085,Kaposgyarmat,46.27993,17.88321,353762377,village
15/086,Kaposhomok,46.36205,17.92092,353762438,village
15/087,Kaposkeresztúr,46.33206,17.96521,353762441,village
15/088,Kaposmérő,46.36126,17.70553,331544017,village
15/089,Kaposszerdahely,46.32258,17.75575,344884931,village
15/090,Kaposújlak,46.36679,17.72591,255648087,village
15/091,Kaposvár,46.35647,17.78869,25926749,city
15/092,Karád,46.69345,17.83855,259705041,village
15/093,Kastélyosdombó,45.95389,17.61755,255555446,village
15/094,Kaszó,46.32002,17.22398,353762393,village
15/095,Kazsok,46.47801,17.96151,353762429,village
15/096,Kálmáncsa,46.06721,17.6184,540637276,village
15/097,Kánya,46.69994,18.06792,353762323,village
15/098,Kára,46.61734,18.01065,353762341,village
15/099,Kelevíz,46.5204,17.42158,353762302,village
15/100,Kercseliget,46.32609,18.06489,353762442,village
15/101,Kereki,46.79596,17.91188,249288182,village
15/102,Kéthely,46.64694,17.39333,244528032,village
15/103,Kisasszond,46.33101,17.64143,353043704,village
15/104,Kisbajom,46.30534,17.48659,353762446,village
15/105,Kisbárapáti,46.60298,17.8661,353762348,village
15/106,Kisberény,46.63774,17.65868,353762370,village
15/107,Kisgyalán,46.42356,17.97675,353762435,village
15/108,Kiskorpád,46.36403,17.61064,274669913,village
15/109,Komlósd,46.01724,17.38626,255166370,village
15/110,Kötcse,46.75187,17.86017,326979407,village
15/111,Kőkút,46.19288,17.57456,353762384,village
15/112,Kőröshegy,46.83127,17.90055,244526173,village
15/113,Kutas,46.33207,17.45303,325103807,village
15/114,Lad,46.13967,17.64594,21068866,village
15/115,Lakócsa,45.89641,17.69294,255555853,village
15/116,Lábod,46.20775,17.45408,255166027,village
15/117,Látrány,46.74849,17.74458,244526964,village
15/118,Lengyeltóti,46.66711,17.6411,259645377,town
15/119,Libickozma,46.52258,17.53338,353762307,village
15/120,Lulla,46.78928,18.02379,353762317,village
15/121,Magyaratád,46.46737,17.90058,249293192,village
15/122,Magyaregres,46.46018,17.76963,353762366,village
15/123,Marcali,46.57935,17.41357,244528591,town
15/124,Mernye,46.5087,17.81996,259640919,village
15/125,Mesztegnyő,46.5045,17.42394,353762304,village
15/126,Mezőcsokonya,46.43166,17.64762,353762424,village
15/127,Mike,46.24253,17.52953,301895280,village
15/128,Miklósi,46.64728,17.99633,353762340,village
15/129,Mosdós,46.35351,17.98687,274667832,village
15/130,Nagyatád,46.22914,17.3571,244529701,town
15/131,Nagybajom,46.39366,17.51187,274670378,town
15/132,Nagyberény,46.79825,18.164,353762328,village
15/133,Nagyberki,46.35747,18.00741,274667594,village
15/134,Nagycsepely,46.74979,17.8346,326977624,village
15/135,Nagykorpád,46.26075,17.45563,353762448,village
15/136,Nagyszakácsi,46.48753,17.32157,353762418,village
15/137,Nágocs,46.66459,17.95397,353762339,village
15/138,Nemesdéd,46.42973,17.24386,274674574,village
